title,company,location,description,category,created,salary_min,salary_max
"Finance Manager, AWS Specialist and Partner Organization",Amazon,"Grand Central, Manhattan","Description The AWS Global Specialist and Partner (ASP) organization is a force multiplier for AWS's customer reach, relationships, and revenue by recruiting and enabling partners to sell with, resell, and build their cloud businesses on AWS. This team manages the AWS Partner Network (APN) which is comprised of over 130K partners from more than 150 countries, including Global SIs (GSIs), System Integrators (SIs), Distributors, Resellers, Independent Software Vendors (ISVs), Strategic Alliances …",Accounting & Finance Jobs,2025-04-02T11:18:54Z,141165.19,141165.19
Product Designer - Growth,Teachable,"New York City, New York","What is Teachable? Teachable is trusted by creator-educators around the world to grow their impact and income. From online courses and communities to memberships and downloads, Teachable's digital learning products help creator-educators drive meaningful connection and sustainable revenue. With industry-best ecommerce tools, easily toggled on directly within the platform, creators can confidently maximize their earnings, while getting paid directly by their audience. Teachable's unmatched focus…",Creative & Design Jobs,2025-04-08T21:26:39Z,92000.0,135000.0
Product Marketing Manager,Uphold,"New York City, New York","Job Description Job Description Salary: About Uphold Uphold, is a financial technology company that believes on-chain services are the future of finance. It provides modern infrastructure for on-chain payments, banking and investments. Offering Consumer Services, Business Services and Institutional Trading. Uphold makes pioneering financial services easy and trusted for millions of customers in more than 140 countries. Uphold integrates with more than 30 trading venues, including centralized an…","PR, Advertising & Marketing Jobs",2025-04-19T13:55:14Z,126939.98,126939.98
"Vice President, Health",Ketchum,"Grand Central, Manhattan","About Ketchum As a global communications consultancy with 100 years of experience, Ketchum is a trusted partner who is equal parts creative and analytical. Ketchum is a place where all perspectives and points of view are welcome and encouraged. We are a collection of communications specialists, content creators, creatives, researchers, data analysts, media pros, digital strategists, issues and crisis counselors, and tech nerds. And we love when those worlds collide to create the very best teams…","PR, Advertising & Marketing Jobs",2025-02-18T09:46:39Z,157568.73,157568.73
Senior Business Analyst,Amazon,"Grand Central, Manhattan","Description Business Analysts are responsible for converting data into actionable business insights. They are analysis experts who leverage a variety of data platforms and analytical tools to provide timely, meaningful, and consumable information. They build deep contextual and domain knowledge. They ensure data quality and build scalable tools. They communicate findings with the most effective and influential methods. Amazon is seeking an exemplary Senior Business Analyst with broad technical …",IT Jobs,2025-03-27T10:45:34Z,103930.27,103930.27
Business Analyst,Amazon,"Grand Central, Manhattan","Description Business Analysts are responsible for converting data into actionable business insights. They are analysis experts who leverage a variety of data platforms and analytical tools to provide timely, meaningful, and consumable information. They build deep contextual and domain knowledge. They ensure data quality and build scalable tools. They communicate findings with the most effective and influential methods. Amazon is seeking an exemplary Business Analyst with broad technical skills …",IT Jobs,2025-03-27T10:45:34Z,81693.84,81693.84
"Senior Data Scientist, Analytics",Etsy,"Brooklyn, New York City","Company Description Etsy is the global marketplace for unique and creative goods. We build, power, and evolve the tools and technologies that connect millions of entrepreneurs with millions of buyers around the world. As an Etsy Inc. employee , whether a team member of Etsy, Reverb, or Depop, you will tackle unique, meaningful, and large-scale problems alongside passionate coworkers, all the while making a rewarding impact and Keeping Commerce Human. Salary Range: $136,000.00 - $176,000.00 What…",IT Jobs,2025-03-23T20:03:38Z,136000.0,176000.0
"Senior Consultant, Ketchum Analytics",Ketchum,"Grand Central, Manhattan","About Ketchum As a global communications consultancy with 100 years of experience, Ketchum is a trusted partner who is equal parts creative and analytical. Ketchum is a place where all perspectives and points of view are welcome and encouraged. We are a collection of communications specialists, content creators, creatives, researchers, data analysts, media pros, digital strategists, issues and crisis counselors, and tech nerds. And we love when those worlds collide to create the very best teams…","PR, Advertising & Marketing Jobs",2025-04-18T10:56:35Z,115617.98,115617.98
"Business Analyst, Selling Partner Services, Central FP&A",Amazon,"Grand Central, Manhattan","Description The WW Selling Partner Services team's vision is to enable every brand - from the small business with an idea to the large, multi-national corporation - to be able to thrive and grow into a global selling success. Our mission (i.e., our roadmap to achieve that vision) is to enable the long-term success of our selling partners by providing the most trusted shopping and selling experience and by providing impactful solutions for accelerating our selling partners' business growth. We a…",IT Jobs,2025-02-15T09:25:33Z,109257.88,109257.88
"Senior Associate, Digital & Social",Ketchum,"Grand Central, Manhattan","About Ketchum As a global communications consultancy with 100 years of experience, Ketchum is a trusted partner who is equal parts creative and analytical. Ketchum is a place where all perspectives and points of view are welcome and encouraged. We are a collection of communications specialists, content creators, creatives, researchers, data analysts, media pros, digital strategists, issues and crisis counselors, and tech nerds. And we love when those worlds collide to create the very best teams…",IT Jobs,2025-02-18T09:46:38Z,108146.27,108146.27
